rowId,depAirportId,arrAirportId,airlineId,airlineName,aircraftTypes
31615,1572,943,103,Sky Wings Airlines,Boeing 737-800
31616,2105,827,103,Sky Wings Airlines,Boeing 737-800
31617,2105,2089,103,Sky Wings Airlines,Boeing 737-800
31618,2105,1297,103,Sky Wings Airlines,Boeing 737-800
31619,2105,2308,103,Sky Wings Airlines,Boeing 737-800
31620,2105,828,103,Sky Wings Airlines,Boeing 737-800
31621,2105,1298,103,Sky Wings Airlines,Boeing 737-800
31622,2105,2310,103,Sky Wings Airlines,Boeing 737-800
31623,2105,1000,103,Sky Wings Airlines,Boeing 737-800
31624,2105,2311,103,Sky Wings Airlines,Boeing 737-800
31625,2105,231,103,Sky Wings Airlines,Boeing 737-800
31626,2105,2027,103,Sky Wings Airlines,Boeing 737-800
31627,2105,915,103,Sky Wings Airlines,Boeing 737-800
31628,2105,1001,103,Sky Wings Airlines,Boeing 737-800
31629,2105,1322,103,Sky Wings Airlines,Boeing 737-800
31630,2105,232,103,Sky Wings Airlines,Boeing 737-800
31631,2105,1002,103,Sky Wings Airlines,Boeing 737-800
31632,2105,1285,103,Sky Wings Airlines,Boeing 737-800
31633,2105,2317,103,Sky Wings Airlines,Boeing 737-800
31634,2105,1609,103,Sky Wings Airlines,Boeing 737-800
31635,2105,2315,103,Sky Wings Airlines,Boeing 737-800
31636,2105,1013,103,Sky Wings Airlines,Boeing 737-800
31637,2105,1019,103,Sky Wings Airlines,Boeing 737-800
31638,2105,1021,103,Sky Wings Airlines,Boeing 737-800
31639,2105,2135,103,Sky Wings Airlines,Boeing 737-800
31640,2105,1692,103,Sky Wings Airlines,Boeing 737-800
31641,2105,1008,103,Sky Wings Airlines,Boeing 737-800
31642,2105,2097,103,Sky Wings Airlines,Boeing 737-800
31643,2105,1836,103,Sky Wings Airlines,Boeing 737-800
31644,2105,2325,103,Sky Wings Airlines,Boeing 737-800
31645,2105,2326,103,Sky Wings Airlines,Boeing 737-800
31646,2105,2333,103,Sky Wings Airlines,Boeing 737-800
31647,2105,2149,103,Sky Wings Airlines,Boeing 737-800
31648,2105,943,103,Sky Wings Airlines,Boeing 737-800
31649,2105,1282,103,Sky Wings Airlines,Boeing 737-800
31650,2105,1026,103,Sky Wings Airlines,Boeing 737-800
31651,2105,1022,103,Sky Wings Airlines,Boeing 737-800
31652,2105,2157,103,Sky Wings Airlines,Boeing 737-800
31653,2105,1283,103,Sky Wings Airlines,Boeing 737-800
31654,2105,2339,103,Sky Wings Airlines,Boeing 737-800
31655,2105,2109,103,Sky Wings Airlines,Boeing 737-800
31656,2105,1710,103,Sky Wings Airlines,Boeing 737-800
31657,2105,2116,103,Sky Wings Airlines,Boeing 737-800
31658,2105,2115,103,Sky Wings Airlines,Boeing 737-800
31659,2105,1287,103,Sky Wings Airlines,Boeing 737-800
31660,2105,2331,103,Sky Wings Airlines,Boeing 737-800
31661,2105,906,103,Sky Wings Airlines,Boeing 737-800
31662,2105,1712,103,Sky Wings Airlines,Boeing 737-800
31663,2105,1327,103,Sky Wings Airlines,Boeing 737-800
31664,2105,2165,103,Sky Wings Airlines,Boeing 737-800
31665,2105,1843,103,Sky Wings Airlines,Boeing 737-800
31666,1294,1295,103,Sky Wings Airlines,Boeing 737-800
31667,1294,1297,103,Sky Wings Airlines,Boeing 737-800
31668,1294,828,103,Sky Wings Airlines,Boeing 737-800
31669,1294,1298,103,Sky Wings Airlines,Boeing 737-800
31670,1294,2027,103,Sky Wings Airlines,Boeing 737-800
31671,1294,915,103,Sky Wings Airlines,Boeing 737-800
31672,1294,1322,103,Sky Wings Airlines,Boeing 737-800
31673,1294,232,103,Sky Wings Airlines,Boeing 737-800
31674,1294,1304,103,Sky Wings Airlines,Boeing 737-800
31675,1294,1002,103,Sky Wings Airlines,Boeing 737-800
31676,1294,1285,103,Sky Wings Airlines,Boeing 737-800
31677,1294,1609,103,Sky Wings Airlines,Boeing 737-800
31678,1294,1019,103,Sky Wings Airlines,Boeing 737-800
31679,1294,2093,103,Sky Wings Airlines,Boeing 737-800
31680,1294,2135,103,Sky Wings Airlines,Boeing 737-800
31681,1294,1008,103,Sky Wings Airlines,Boeing 737-800
31682,1294,2330,103,Sky Wings Airlines,Boeing 737-800
31683,1294,2104,103,Sky Wings Airlines,Boeing 737-800
31684,1294,1026,103,Sky Wings Airlines,Boeing 737-800
31685,1294,2157,103,Sky Wings Airlines,Boeing 737-800
31686,1294,1316,103,Sky Wings Airlines,Boeing 737-800
31687,1294,1319,103,Sky Wings Airlines,Boeing 737-800
31688,1294,2331,103,Sky Wings Airlines,Boeing 737-800
31689,1294,1712,103,Sky Wings Airlines,Boeing 737-800
31690,1294,1324,103,Sky Wings Airlines,Boeing 737-800
31691,1294,1327,103,Sky Wings Airlines,Boeing 737-800
31692,2084,1297,103,Sky Wings Airlines,Boeing 737-800
31693,2084,2308,103,Sky Wings Airlines,Boeing 737-800
31694,2084,828,103,Sky Wings Airlines,Boeing 737-800
31695,2084,1298,103,Sky Wings Airlines,Boeing 737-800
31696,2084,2310,103,Sky Wings Airlines,Boeing 737-800
31697,2084,1000,103,Sky Wings Airlines,Boeing 737-800
31698,2084,2311,103,Sky Wings Airlines,Boeing 737-800
31699,2084,231,103,Sky Wings Airlines,Boeing 737-800
31700,2084,915,103,Sky Wings Airlines,Boeing 737-800
31701,2084,232,103,Sky Wings Airlines,Boeing 737-800
31702,2084,1285,103,Sky Wings Airlines,Boeing 737-800
31703,2084,2317,103,Sky Wings Airlines,Boeing 737-800
31704,2084,1609,103,Sky Wings Airlines,Boeing 737-800
31705,2084,2315,103,Sky Wings Airlines,Boeing 737-800
31706,2084,1013,103,Sky Wings Airlines,Boeing 737-800
31707,2084,1019,103,Sky Wings Airlines,Boeing 737-800
31708,2084,2135,103,Sky Wings Airlines,Boeing 737-800
31709,2084,1692,103,Sky Wings Airlines,Boeing 737-800
31710,2084,1008,103,Sky Wings Airlines,Boeing 737-800
31711,2084,1286,103,Sky Wings Airlines,Boeing 737-800
31712,2084,1836,103,Sky Wings Airlines,Boeing 737-800
31713,2084,1835,103,Sky Wings Airlines,Boeing 737-800
31714,2084,1441,103,Sky Wings Airlines,Boeing 737-800
31715,2084,2325,103,Sky Wings Airlines,Boeing 737-800
31716,2084,2326,103,Sky Wings Airlines,Boeing 737-800
31717,2084,2333,103,Sky Wings Airlines,Boeing 737-800
31718,2084,1611,103,Sky Wings Airlines,Boeing 737-800
31719,2084,1282,103,Sky Wings Airlines,Boeing 737-800
31720,2084,1026,103,Sky Wings Airlines,Boeing 737-800
31721,2084,1022,103,Sky Wings Airlines,Boeing 737-800
31722,2084,2157,103,Sky Wings Airlines,Boeing 737-800
31723,2084,2339,103,Sky Wings Airlines,Boeing 737-800
31724,2084,1710,103,Sky Wings Airlines,Boeing 737-800
31725,2084,2116,103,Sky Wings Airlines,Boeing 737-800
31726,2084,1287,103,Sky Wings Airlines,Boeing 737-800
31727,2084,2331,103,Sky Wings Airlines,Boeing 737-800
31728,2084,906,103,Sky Wings Airlines,Boeing 737-800
31729,2084,1712,103,Sky Wings Airlines,Boeing 737-800
31730,2084,2165,103,Sky Wings Airlines,Boeing 737-800
31731,2084,2166,103,Sky Wings Airlines,Boeing 737-800
31732,2084,1841,103,Sky Wings Airlines,Boeing 737-800
31733,2084,1843,103,Sky Wings Airlines,Boeing 737-800
31734,1295,1294,103,Sky Wings Airlines,Boeing 737-800
31735,1295,232,103,Sky Wings Airlines,Boeing 737-800
31736,1295,1026,103,Sky Wings Airlines,Boeing 737-800
31737,1295,2331,103,Sky Wings Airlines,Boeing 737-800
31738,1295,1326,103,Sky Wings Airlines,Boeing 737-800
31739,1034,1297,103,Sky Wings Airlines,Boeing 737-800
31740,1034,1035,103,Sky Wings Airlines,Boeing 737-800
31741,1034,805,103,Sky Wings Airlines,Boeing 737-800
31742,1034,1055,103,Sky Wings Airlines,Boeing 737-800
31743,1034,1060,103,Sky Wings Airlines,Boeing 737-800
31744,1034,2331,103,Sky Wings Airlines,Boeing 737-800
31745,2089,2086,103,Sky Wings Airlines,Boeing 737-800
31746,2089,2105,103,Sky Wings Airlines,Boeing 737-800
31747,2089,1297,103,Sky Wings Airlines,Boeing 737-800
31748,2089,2308,103,Sky Wings Airlines,Boeing 737-800
31749,2089,1298,103,Sky Wings Airlines,Boeing 737-800
31750,2089,231,103,Sky Wings Airlines,Boeing 737-800
31751,2089,1096,103,Sky Wings Airlines,Boeing 737-800
31752,2089,915,103,Sky Wings Airlines,Boeing 737-800
31753,2089,1322,103,Sky Wings Airlines,Boeing 737-800
31754,2089,232,103,Sky Wings Airlines,Boeing 737-800
31755,2089,1285,103,Sky Wings Airlines,Boeing 737-800
31756,2089,2317,103,Sky Wings Airlines,Boeing 737-800
31757,2089,2315,103,Sky Wings Airlines,Boeing 737-800
31758,2089,1323,103,Sky Wings Airlines,Boeing 737-800
31759,2089,1577,103,Sky Wings Airlines,Boeing 737-800
31760,2089,2092,103,Sky Wings Airlines,Boeing 737-800
31761,2089,2097,103,Sky Wings Airlines,Boeing 737-800
31762,2089,2094,103,Sky Wings Airlines,Boeing 737-800
31763,2089,2326,103,Sky Wings Airlines,Boeing 737-800
31764,2089,2107,103,Sky Wings Airlines,Boeing 737-800
31765,2089,2333,103,Sky Wings Airlines,Boeing 737-800
31766,2089,1575,103,Sky Wings Airlines,Boeing 737-800
31767,2089,2157,103,Sky Wings Airlines,Boeing 737-800
31768,2089,1851,103,Sky Wings Airlines,Boeing 737-800
31769,2089,2339,103,Sky Wings Airlines,Boeing 737-800
31770,2089,2109,103,Sky Wings Airlines,Boeing 737-800
31771,2089,1710,103,Sky Wings Airlines,Boeing 737-800
31772,2089,2116,103,Sky Wings Airlines,Boeing 737-800
31773,2089,2115,103,Sky Wings Airlines,Boeing 737-800
31774,2089,2331,103,Sky Wings Airlines,Boeing 737-800
31775,2089,2117,103,Sky Wings Airlines,Boeing 737-800
31776,2089,2118,103,Sky Wings Airlines,Boeing 737-800
31777,2089,2119,103,Sky Wings Airlines,Boeing 737-800
31778,2089,1325,103,Sky Wings Airlines,Boeing 737-800
31779,2089,1327,103,Sky Wings Airlines,Boeing 737-800
31780,2089,2121,103,Sky Wings Airlines,Boeing 737-800
31781,2089,1443,103,Sky Wings Airlines,Boeing 737-800
31782,2089,1841,103,Sky Wings Airlines,Boeing 737-800
31783,2089,2098,103,Sky Wings Airlines,Boeing 737-800
31784,1300,1297,103,Sky Wings Airlines,Boeing 737-800
31785,1300,1298,103,Sky Wings Airlines,Boeing 737-800
31786,1300,915,103,Sky Wings Airlines,Boeing 737-800
31787,1300,1322,103,Sky Wings Airlines,Boeing 737-800
31788,1300,232,103,Sky Wings Airlines,Boeing 737-800
31789,1300,1609,103,Sky Wings Airlines,Boeing 737-800
31790,1300,2093,103,Sky Wings Airlines,Boeing 737-800
31791,1300,1319,103,Sky Wings Airlines,Boeing 737-800
31792,1300,2331,103,Sky Wings Airlines,Boeing 737-800
31793,1300,1325,103,Sky Wings Airlines,Boeing 737-800
31794,1300,1327,103,Sky Wings Airlines,Boeing 737-800
31795,920,943,103,Sky Wings Airlines,Boeing 737-800
31796,1297,2086,103,Sky Wings Airlines,Boeing 737-800
31797,1297,2105,103,Sky Wings Airlines,Boeing 737-800
31798,1297,1294,103,Sky Wings Airlines,Boeing 737-800
31799,1297,2084,103,Sky Wings Airlines,Boeing 737-800
31800,1297,1034,103,Sky Wings Airlines,Boeing 737-800
31801,1297,2089,103,Sky Wings Airlines,Boeing 737-800
31802,1297,1300,103,Sky Wings Airlines,Boeing 737-800
31803,1297,828,103,Sky Wings Airlines,Boeing 737-800
31804,1297,1000,103,Sky Wings Airlines,Boeing 737-800
31805,1297,1296,103,Sky Wings Airlines,Boeing 737-800
31806,1297,2311,103,Sky Wings Airlines,Boeing 737-800
31807,1297,2027,103,Sky Wings Airlines,Boeing 737-800
31808,1297,1096,103,Sky Wings Airlines,Boeing 737-800
31809,1297,915,103,Sky Wings Airlines,Boeing 737-800
31810,1297,1301,103,Sky Wings Airlines,Boeing 737-800
31811,1297,1035,103,Sky Wings Airlines,Boeing 737-800
31812,1297,232,103,Sky Wings Airlines,Boeing 737-800
31813,1297,1302,103,Sky Wings Airlines,Boeing 737-800
31814,1297,1285,103,Sky Wings Airlines,Boeing 737-800
31815,1297,1609,103,Sky Wings Airlines,Boeing 737-800
31816,1297,2315,103,Sky Wings Airlines,Boeing 737-800
31817,1297,1577,103,Sky Wings Airlines,Boeing 737-800
31818,1297,2092,103,Sky Wings Airlines,Boeing 737-800
31819,1297,2093,103,Sky Wings Airlines,Boeing 737-800
31820,1297,2135,103,Sky Wings Airlines,Boeing 737-800
31821,1297,1008,103,Sky Wings Airlines,Boeing 737-800
31822,1297,2097,103,Sky Wings Airlines,Boeing 737-800
31823,1297,1047,103,Sky Wings Airlines,Boeing 737-800
31824,1297,1836,103,Sky Wings Airlines,Boeing 737-800
31825,1297,2325,103,Sky Wings Airlines,Boeing 737-800
31826,1297,1017,103,Sky Wings Airlines,Boeing 737-800
31827,1297,961,103,Sky Wings Airlines,Boeing 737-800
31828,1297,2094,103,Sky Wings Airlines,Boeing 737-800
31829,1297,900,103,Sky Wings Airlines,Boeing 737-800
31830,1297,2104,103,Sky Wings Airlines,Boeing 737-800
31831,1297,2333,103,Sky Wings Airlines,Boeing 737-800
31832,1297,1491,103,Sky Wings Airlines,Boeing 737-800
31833,1297,1026,103,Sky Wings Airlines,Boeing 737-800
31834,1297,2157,103,Sky Wings Airlines,Boeing 737-800
31835,1297,1851,103,Sky Wings Airlines,Boeing 737-800
31836,1297,2109,103,Sky Wings Airlines,Boeing 737-800
31837,1297,1314,103,Sky Wings Airlines,Boeing 737-800
31838,1297,1318,103,Sky Wings Airlines,Boeing 737-800
31839,1297,1578,103,Sky Wings Airlines,Boeing 737-800
31840,1297,1055,103,Sky Wings Airlines,Boeing 737-800
31841,1297,1430,103,Sky Wings Airlines,Boeing 737-800
31842,1297,1710,103,Sky Wings Airlines,Boeing 737-800
31843,1297,2116,103,Sky Wings Airlines,Boeing 737-800
31844,1297,2115,103,Sky Wings Airlines,Boeing 737-800
31845,1297,1060,103,Sky Wings Airlines,Boeing 737-800
31846,1297,2331,103,Sky Wings Airlines,Boeing 737-800
31847,1297,1307,103,Sky Wings Airlines,Boeing 737-800
31848,1297,2117,103,Sky Wings Airlines,Boeing 737-800
31849,1297,998,103,Sky Wings Airlines,Boeing 737-800
31850,1297,2119,103,Sky Wings Airlines,Boeing 737-800
31851,1297,874,103,Sky Wings Airlines,Boeing 737-800
31852,1297,906,103,Sky Wings Airlines,Boeing 737-800
31853,1297,1326,103,Sky Wings Airlines,Boeing 737-800
31854,1297,2120,103,Sky Wings Airlines,Boeing 737-800
31855,1297,1443,103,Sky Wings Airlines,Boeing 737-800
31856,1297,1841,103,Sky Wings Airlines,Boeing 737-800
31857,1297,1843,103,Sky Wings Airlines,Boeing 737-800
31858,1297,2123,103,Sky Wings Airlines,Boeing 737-800
31859,2308,2086,103,Sky Wings Airlines,Boeing 737-800
31860,2308,2105,103,Sky Wings Airlines,Boeing 737-800
31861,2308,2084,103,Sky Wings Airlines,Boeing 737-800
31862,2308,2089,103,Sky Wings Airlines,Boeing 737-800
31863,2308,2027,103,Sky Wings Airlines,Boeing 737-800
31864,2308,1833,103,Sky Wings Airlines,Boeing 737-800
31865,2308,1285,103,Sky Wings Airlines,Boeing 737-800
31866,2308,1844,103,Sky Wings Airlines,Boeing 737-800
31867,2308,2092,103,Sky Wings Airlines,Boeing 737-800
31868,2308,1834,103,Sky Wings Airlines,Boeing 737-800
31869,2308,2097,103,Sky Wings Airlines,Boeing 737-800
31870,2308,1836,103,Sky Wings Airlines,Boeing 737-800
31871,2308,1835,103,Sky Wings Airlines,Boeing 737-800
31872,2308,1441,103,Sky Wings Airlines,Boeing 737-800
31873,2308,2332,103,Sky Wings Airlines,Boeing 737-800
31874,2308,2094,103,Sky Wings Airlines,Boeing 737-800
31875,2308,2108,103,Sky Wings Airlines,Boeing 737-800
31876,2308,1491,103,Sky Wings Airlines,Boeing 737-800
31877,2308,2109,103,Sky Wings Airlines,Boeing 737-800
31878,2308,2111,103,Sky Wings Airlines,Boeing 737-800
31879,2308,2119,103,Sky Wings Airlines,Boeing 737-800
31880,918,232,103,Sky Wings Airlines,Boeing 737-800
31881,918,1285,103,Sky Wings Airlines,Boeing 737-800
31882,918,2157,103,Sky Wings Airlines,Boeing 737-800
31883,918,2331,103,Sky Wings Airlines,Boeing 737-800
31884,828,2105,103,Sky Wings Airlines,Boeing 737-800
31885,828,1294,103,Sky Wings Airlines,Boeing 737-800
31886,828,2084,103,Sky Wings Airlines,Boeing 737-800
31887,828,1297,103,Sky Wings Airlines,Boeing 737-800
31888,828,1096,103,Sky Wings Airlines,Boeing 737-800
31889,828,924,103,Sky Wings Airlines,Boeing 737-800
31890,828,1045,103,Sky Wings Airlines,Boeing 737-800
31891,828,1035,103,Sky Wings Airlines,Boeing 737-800
31892,828,1322,103,Sky Wings Airlines,Boeing 737-800
31893,828,1844,103,Sky Wings Airlines,Boeing 737-800
31894,828,2093,103,Sky Wings Airlines,Boeing 737-800
31895,828,1491,103,Sky Wings Airlines,Boeing 737-800
31896,828,2109,103,Sky Wings Airlines,Boeing 737-800
31897,828,1319,103,Sky Wings Airlines,Boeing 737-800
31898,828,2331,103,Sky Wings Airlines,Boeing 737-800
31899,828,2119,103,Sky Wings Airlines,Boeing 737-800
31900,828,1327,103,Sky Wings Airlines,Boeing 737-800
31901,828,792,103,Sky Wings Airlines,Boeing 737-800
31902,1298,2086,103,Sky Wings Airlines,Boeing 737-800
31903,1298,2105,103,Sky Wings Airlines,Boeing 737-800
31904,1298,1294,103,Sky Wings Airlines,Boeing 737-800
31905,1298,2084,103,Sky Wings Airlines,Boeing 737-800
31906,1298,2089,103,Sky Wings Airlines,Boeing 737-800
31907,1298,1300,103,Sky Wings Airlines,Boeing 737-800
31908,1298,919,103,Sky Wings Airlines,Boeing 737-800
31909,1298,1296,103,Sky Wings Airlines,Boeing 737-800
31910,1298,2311,103,Sky Wings Airlines,Boeing 737-800
31911,1298,915,103,Sky Wings Airlines,Boeing 737-800
31912,1298,232,103,Sky Wings Airlines,Boeing 737-800
31913,1298,1302,103,Sky Wings Airlines,Boeing 737-800
31914,1298,1285,103,Sky Wings Airlines,Boeing 737-800
31915,1298,2317,103,Sky Wings Airlines,Boeing 737-800
31916,1298,2097,103,Sky Wings Airlines,Boeing 737-800
31917,1298,1836,103,Sky Wings Airlines,Boeing 737-800
31918,1298,2104,103,Sky Wings Airlines,Boeing 737-800
31919,1298,2333,103,Sky Wings Airlines,Boeing 737-800
31920,1298,1491,103,Sky Wings Airlines,Boeing 737-800
31921,1298,1026,103,Sky Wings Airlines,Boeing 737-800
31922,1298,1851,103,Sky Wings Airlines,Boeing 737-800
31923,1298,2109,103,Sky Wings Airlines,Boeing 737-800
31924,1298,1314,103,Sky Wings Airlines,Boeing 737-800
31925,1298,1710,103,Sky Wings Airlines,Boeing 737-800
31926,1298,2331,103,Sky Wings Airlines,Boeing 737-800
31927,1298,1307,103,Sky Wings Airlines,Boeing 737-800
31928,1298,2117,103,Sky Wings Airlines,Boeing 737-800
31929,1298,2119,103,Sky Wings Airlines,Boeing 737-800
31930,1298,1326,103,Sky Wings Airlines,Boeing 737-800
31931,1298,2120,103,Sky Wings Airlines,Boeing 737-800
31932,1298,1841,103,Sky Wings Airlines,Boeing 737-800
31933,1298,1843,103,Sky Wings Airlines,Boeing 737-800
31934,919,1298,103,Sky Wings Airlines,Boeing 737-800
31935,919,1322,103,Sky Wings Airlines,Boeing 737-800
31936,919,232,103,Sky Wings Airlines,Boeing 737-800
31937,919,2317,103,Sky Wings Airlines,Boeing 737-800
31938,919,943,103,Sky Wings Airlines,Boeing 737-800
31939,919,1851,103,Sky Wings Airlines,Boeing 737-800
31940,919,2331,103,Sky Wings Airlines,Boeing 737-800
31941,919,2117,103,Sky Wings Airlines,Boeing 737-800
31942,2310,2086,103,Sky Wings Airlines,Boeing 737-800
31943,2310,2105,103,Sky Wings Airlines,Boeing 737-800
31944,2310,2084,103,Sky Wings Airlines,Boeing 737-800
31945,2310,924,103,Sky Wings Airlines,Boeing 737-800
31946,2310,1035,103,Sky Wings Airlines,Boeing 737-800
31947,2310,1844,103,Sky Wings Airlines,Boeing 737-800
31948,2310,2092,103,Sky Wings Airlines,Boeing 737-800
31949,2310,2093,103,Sky Wings Airlines,Boeing 737-800
31950,2310,2097,103,Sky Wings Airlines,Boeing 737-800
31951,2310,2094,103,Sky Wings Airlines,Boeing 737-800
31952,2310,2108,103,Sky Wings Airlines,Boeing 737-800
31953,2310,1491,103,Sky Wings Airlines,Boeing 737-800
31954,2310,2109,103,Sky Wings Airlines,Boeing 737-800
